"Course Name","Rank","Original Comment","Comment for SURGhub","Profession","Country","Star Rating","Used","check for cnd (dont touch)","","","","","","","","","","","","","","","",""
"Appendicitis","1","Practical demonstration of appendectomy using everyday items and objects, giving students an idea of what to expect in the operating room.","""Practical demonstration of appendectomy using everyday items and objects, giving students an idea of what to expect in the operating room.""","Medical Student","Cyprus","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Appendicitis","2","I loved the case scenario and the videos explaining from the most basic of laparoscopic.","""I loved the case scenario and the videos explaining from the most basic of laparoscopic.""","Medical Student","Mexico","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Appendicitis","3","It was very informative.","""It was very informative.""","SURGhub Learner","Libya","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Appendicitis","4","Loved the video demonstration. It was overall perfect.","""Loved the video demonstration. It was overall perfect.""","Medical Student","Malaysia","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Appendicitis","5","Very good.","""Very good.""","Nurse","Sri Lanka","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Appendicitis","6","It was engaging.","""It was engaging.""","SURGhub Learner","","4","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Appendicitis","7","This course is very knowledgeable","""This course is very knowledgeable.""","Nurse","South Sudan","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Apprendre et Transmettre lAnesthésie Locorégionale Echoguidée en toute Sécurité","1","Les étapes à suivre, bien énumérées dans leur succession, sont très nécessaires pour un débutant. Le fait d'avoir des ateliers pratiques avec de petites démonstrations afin de fixer notre apprentissage m'a vraiment facilité la compréhension.","""Les étapes à suivre, bien énumérées dans leur succession, sont très nécessaires pour un débutant. Le fait d'avoir des ateliers pratiques avec de petites démonstrations afin de fixer notre apprentissage m'a vraiment facilité la compréhension.""","Infirmier anesthésiste","Burundi","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Apprendre et Transmettre lAnesthésie Locorégionale Echoguidée en toute Sécurité","2","Mes remerciements au docteur pour ce cours, qui va nous permettre, en tant que résidents en anesthésie-réanimation, d'améliorer nos pratiques. Merci infiniment.","""Mes remerciements au docteur pour ce cours, qui va nous permettre, en tant que résidents en anesthésie-réanimation, d'améliorer nos pratiques. Merci infiniment.""","Anesthésiste","Burkina Faso","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Apprendre et Transmettre lAnesthésie Locorégionale Echoguidée en toute Sécurité","3","Jai été intéressé par ce cours qui est bien résumé mais qui aborde tous les aspects loco régionaux sous Échographie.","""Jai été intéressé par ce cours qui est bien résumé mais qui aborde tous les aspects loco régionaux sous Échographie.""","Infirmière","Burundi","5","TRUE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Apprendre et Transmettre lAnesthésie Locorégionale Echoguidée en toute Sécurité","4","Tous les aspects du cours sont très intéressants pour moi. Merci beaucoup pour le formateur.","""Tous les aspects du cours sont très intéressants pour moi. Merci beaucoup pour le formateur.""","Anesthésiste","République démocratique du Congo","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
"Apprendre et Transmettre lAnesthésie Locorégionale Echoguidée en toute Sécurité","5","Merci pour ce merveilleux travail qui m'a beaucoup aidé à mieux prendre en main l'ALR. J'avais lu beaucoup de documents mais ça restait difficile. Cette méthode est vraiment pratique","""Merci pour ce merveilleux travail qui m'a beaucoup aidé à mieux prendre en main l'ALR. J'avais lu beaucoup de documents mais ça restait difficile. Cette méthode est vraiment pratique.""","Anaesthesiologist","Burkina Faso","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Apprendre et Transmettre lAnesthésie Locorégionale Echoguidée en toute Sécurité","6","Les plus intéressants dans cette cours evolubloc del’anesthesie locoregionale sous échographe sont les 5 etapes(ateliers) avec le méthodologie pédagogique evolubloc. la sonoanatomie uli la prise en main de l’échographe la ponction sécurisée le repérage avancé, l’organisation et ergonomique","""Les plus intéressants dans cette cours evolubloc del’anesthesie locoregionale sous échographe sont les 5 etapes(ateliers) avec le méthodologie pédagogique EVOLUBLOC.""","Anaesthesia Technician","Congo","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Apprendre et Transmettre lAnesthésie Locorégionale Echoguidée en toute Sécurité","7","Juste vous remercier pour l'initiative et d'avoir nous laisser l'occasion aussi d'apprendre nous qui sommes dans les pays à ressources limités. Continue à nous mettre à jour avec les blocs aussi avancés que ceux ci. Je compte, un jour, pouvoir intégrer votre programme aussi pratique EVOLUBLOC MERCI BEAUCOUP","""Juste vous remercier pour l'initiative et d'avoir nous laisser l'occasion aussi d'apprendre nous qui sommes dans les pays à ressources limités. Continue à nous mettre à jour avec les blocs aussi avancés que ceux ci. Je compte, un jour, pouvoir intégrer votre programme aussi pratique EVOLUBLOC MERCI BEAUCOUP.""","Nurse Anaesthetist","Burundi","5","FALSE","FALSE","","","","","","","","","","","","","","","",""
"Basic Burn Management","1","I enjoyed the video lecture as it's easier to go through than reading alone.","""I enjoyed the video lecture as it's easier to go through than reading alone.""","Medical Student","Malawi","5","FALSE","FALSE","","7/9/2026","TRUE","","","","","","","","","","","","",""
